prompt_id,instance_id,response,correct,message
1342,1463,,,
988,1595,,,
3251,1140,,,
1864,42,,,
2919,1519,,,
400,1257,,,
2503,1427,,,
3600,1431,,,
499,243,,,
1052,516,,,
3610,1720,,,
3521,770,,,
3796,747,,,
3314,1240,,,
2777,1411,,,
1439,1750,,,
3805,440,,,
1394,452,,,
2547,1632,,,
2985,982,,,
1723,194,,,
4104,291,,,
2221,191,,,
3134,555,,,
196,506,,,
3797,100,,,
4,1587,,,
4241,1676,,,
3647,1571,,,
2527,1876,,,
23,804,,,
3512,555,,,
4153,1447,,,
3048,643,,,
3462,1365,,,
182,72,,,
1423,194,,,
374,181,,,
85,1639,,,
866,805,,,
1440,1626,,,
389,1439,,,
1391,1418,,,
1561,1440,,,
652,506,,,
3115,1130,,,
2510,1315,,,
1998,280,,,
273,513,,,
2344,1122,,,
2173,107,,,
4548,849,,,
290,409,,,
1888,1752,,,
1454,381,,,
1315,1985,,,
2923,800,,,
1614,419,,,
2074,443,,,
1730,981,,,
1453,1729,,,
55,67,,,
1407,768,,,
2052,1035,,,
2999,209,,,
564,27,,,
341,1466,,,
1291,1102,,,
3139,705,,,
2779,1730,,,
2886,246,,,
952,590,,,
1897,1729,,,
2832,745,,,
2379,1370,,,
2756,340,,,
280,199,,,
1896,265,,,
3395,1771,,,
4230,649,,,
2389,781,,,
1746,202,,,
1624,766,,,
2060,543,,,
1616,1793,,,
1360,1295,,,
2470,1631,,,
2066,56,,,
3306,142,,,
1369,236,,,
3579,1773,,,
1109,1010,,,
60,1522,,,
4508,139,,,
223,1162,,,
2909,673,,,
4516,284,,,
1933,1015,,,
1027,355,,,
1059,1402,,,
2260,895,,,
2266,1602,,,
758,1782,,,
1356,755,,,
482,1241,,,
3727,643,,,
2796,518,,,
3295,461,,,
2626,227,,,
1123,428,,,
473,946,,,
989,109,,,
1196,1162,,,
2036,285,,,
4164,432,,,
3367,1877,,,
1661,1374,,,
631,556,,,
4035,1907,,,
3856,1942,,,
2591,1416,,,
3118,11,,,
2330,1653,,,
1342,1256,,,
550,23,,,
124,1787,,,
3220,1300,,,
1528,1703,,,
2249,1694,,,
779,724,,,
1704,287,,,
3759,491,,,
2868,94,,,
820,631,,,
1110,1978,,,
1516,1527,,,
3317,1795,,,
3744,323,,,
637,1306,,,
1921,1335,,,
837,1633,,,
4040,206,,,
3123,1463,,,
1947,317,,,
3362,10,,,
1074,1320,,,
3553,26,,,
2299,124,,,
3971,1226,,,
2671,1590,,,
1267,1805,,,
4267,506,,,
3344,101,,,
2112,1770,,,
3213,1280,,,
863,137,,,
1190,136,,,
213,226,,,
3571,459,,,
1010,1087,,,
3762,1753,,,
1917,754,,,
221,1769,,,
37,1673,,,
1328,495,,,
4471,1040,,,
2253,19,,,
2645,1634,,,
1152,1685,,,
2268,1954,,,
512,836,,,
1602,1329,,,
1394,636,,,
888,624,,,
526,1532,,,
2968,335,,,
1931,1329,,,
2783,1786,,,
2974,1649,,,
83,655,,,
2665,1733,,,
789,525,,,
2272,1055,,,
1760,1275,,,
1170,1680,,,
841,1905,,,
881,748,,,
2512,999,,,
1994,1008,,,
414,285,,,
4340,956,,,
3704,1108,,,
4069,880,,,
3867,224,,,
1171,1076,,,
2188,1667,,,
3910,498,,,
1064,190,,,
3140,756,,,
2108,526,,,
1101,727,,,
1286,378,,,
783,1410,,,
4208,1450,,,
1981,1920,,,
2133,1676,,,
2695,1135,,,
4527,680,,,
918,461,,,
1512,1494,,,
62,553,,,
2537,1305,,,
4552,1538,,,
4052,1126,,,
4132,1108,,,
347,1382,,,
3619,61,,,
4133,295,,,
3206,320,,,
1663,495,,,
1752,1946,,,
1966,1908,,,
1427,745,,,
3607,179,,,
2972,2,,,
799,454,,,
3002,1730,,,
479,992,,,
1391,1846,,,
2854,1185,,,
3919,1502,,,
4554,384,,,
2431,649,,,
3634,1429,,,
2306,686,,,
480,1855,,,
4360,219,,,
2797,1949,,,
4223,599,,,
3013,1689,,,
4423,491,,,
4449,724,,,
1611,1005,,,
4542,631,,,
1441,267,,,
2689,1442,,,
3667,1739,,,
4008,595,,,
1132,521,,,
3393,910,,,
1442,21,,,
150,1830,,,
4260,1418,,,
2232,854,,,
3337,1646,,,
4045,906,,,
1051,683,,,
1411,1310,,,
3040,279,,,
2559,1472,,,
1817,1748,,,
2674,1973,,,
3130,1813,,,
672,754,,,
3286,1158,,,
1415,1555,,,
1333,1998,,,
1447,1993,,,
1539,1758,,,
2939,118,,,
72,673,,,
891,1253,,,
4473,1025,,,
1538,121,,,
2958,808,,,
3403,1114,,,
1409,622,,,
2515,1090,,,
3751,1153,,,
1443,1427,,,
3449,615,,,
1582,1928,,,
2113,1064,,,
1512,604,,,
106,1289,,,
760,688,,,
1422,196,,,
1363,730,,,
2060,1909,,,
2294,1032,,,
731,806,,,
2411,1016,,,
1468,64,,,
96,9,,,
112,1580,,,
3502,585,,,
3308,1263,,,
1428,172,,,
3719,758,,,
333,1030,,,
1127,508,,,
3438,1148,,,
3342,1769,,,
2,142,,,
2200,269,,,
2874,1414,,,
441,749,,,
3030,1734,,,
3609,1390,,,
1629,228,,,
1552,1673,,,
559,1952,,,
4003,328,,,
2391,187,,,
329,145,,,
157,800,,,
1942,1607,,,
628,132,,,
418,1231,,,
708,33,,,
1842,382,,,
2060,663,,,
3109,1928,,,
1684,743,,,
4519,618,,,
1490,251,,,
1128,11,,,
1344,1775,,,
2498,1589,,,
3889,1276,,,
785,1132,,,
728,1003,,,
1863,1793,,,
3207,295,,,
48,1134,,,
392,795,,,
3522,288,,,
178,821,,,
4436,1088,,,
1204,646,,,
3870,1078,,,
4075,1280,,,
312,1329,,,
2687,940,,,
3355,459,,,
2357,176,,,
3357,809,,,
930,552,,,
3506,635,,,
460,960,,,
3976,432,,,
3656,1649,,,
1088,1684,,,
3279,594,,,
2360,785,,,
1831,1971,,,
4410,148,,,
2969,952,,,
86,1208,,,
123,1061,,,
2731,64,,,
1914,1738,,,
3884,339,,,
1455,249,,,
1676,1531,,,
2276,958,,,
3553,1839,,,
756,163,,,
3730,716,,,
3570,567,,,
1229,1777,,,
1870,172,,,
933,1726,,,
1724,1171,,,
1662,1720,,,
3442,818,,,
961,1796,,,
104,559,,,
2172,893,,,
2374,1887,,,
781,866,,,
3651,672,,,
2513,1650,,,
1151,119,,,
1678,280,,,
831,1334,,,
3263,1854,,,
2927,685,,,
2315,887,,,
2413,906,,,
975,1271,,,
1649,870,,,
3856,1621,,,
1498,1721,,,
3891,1330,,,
3941,1093,,,
3257,1640,,,
4390,510,,,
3036,1572,,,
3998,172,,,
3525,180,,,
265,943,,,
3539,1831,,,
1748,855,,,
2105,1224,,,
2452,278,,,
1510,928,,,
377,1034,,,
2327,733,,,
3595,163,,,
582,1380,,,
3971,23,,,
2749,1480,,,
2853,1299,,,
839,1188,,,
4291,1185,,,
3702,1143,,,
165,1749,,,
725,1962,,,
4147,904,,,
1583,1308,,,
1446,998,,,
2514,1482,,,
1533,71,,,
345,834,,,
1415,322,,,
2407,1599,,,
1838,1455,,,
3735,842,,,
2580,1565,,,
2236,961,,,
2242,880,,,
652,763,,,
4162,1037,,,
1411,238,,,
1837,623,,,
2253,1519,,,
2897,19,,,
3593,1381,,,
2812,417,,,
1647,557,,,
4202,1113,,,
3260,1676,,,
2143,1066,,,
3763,860,,,
90,872,,,
1388,769,,,
3010,1954,,,
2461,811,,,
4496,1715,,,
3101,934,,,
1890,1506,,,
3175,185,,,
1147,1393,,,
3506,1249,,,
347,1640,,,
2356,288,,,
3922,1213,,,
1450,1747,,,
1659,1553,,,
4326,312,,,
3639,1199,,,
2233,442,,,
530,649,,,
101,810,,,
26,1921,,,
2842,1876,,,
1905,726,,,
4201,1044,,,
2828,1562,,,
2625,473,,,
4040,1749,,,
2247,909,,,
1462,1645,,,
766,948,,,
3278,793,,,
2336,919,,,
1966,1530,,,
2695,307,,,
134,498,,,
272,1293,,,
1848,1281,,,
4000,583,,,
4476,844,,,
651,803,,,
2196,1129,,,
3584,1609,,,
418,1377,,,
2556,437,,,
4099,1521,,,
3444,144,,,
787,772,,,
2462,1807,,,
1863,713,,,
3821,1897,,,
4237,1679,,,
4383,949,,,
2197,361,,,
2313,1290,,,
1780,1458,,,
3833,1815,,,
429,1499,,,
3323,794,,,
3147,421,,,
690,1694,,,
4548,1157,,,
3786,778,,,
2947,1574,,,
3486,1255,,,
2150,1816,,,
3473,1352,,,
3920,906,,,
1102,83,,,
3252,522,,,
1961,1196,,,
3390,216,,,
563,487,,,
3084,1720,,,
2490,1753,,,
730,1780,,,
4357,1224,,,
3126,1416,,,
4341,707,,,
281,1021,,,
501,1466,,,
3798,925,,,
3987,1532,,,
1400,749,,,
922,1448,,,
93,111,,,
4337,213,,,
2584,485,,,
2806,344,,,
344,28,,,
3811,1954,,,
3230,217,,,
171,833,,,
2433,336,,,
1981,580,,,
3047,1867,,,
3455,497,,,
3593,1450,,,
279,116,,,
2830,1671,,,
306,456,,,
1911,1433,,,
2080,396,,,
3726,562,,,
2239,1685,,,
3563,1069,,,
4271,902,,,
2060,1285,,,
1772,596,,,
226,1836,,,
3324,1801,,,
4052,187,,,
3691,510,,,
1769,1847,,,
186,1357,,,
3393,1259,,,
3951,124,,,
1008,1349,,,
1137,1667,,,
1535,851,,,
1538,1120,,,
3528,1006,,,
3441,1921,,,
3987,1480,,,
2358,1926,,,
681,1707,,,
135,872,,,
4294,274,,,
3792,1358,,,
4262,259,,,
4253,1178,,,
3614,1448,,,
2760,1339,,,
1828,1954,,,
4214,565,,,
2763,1949,,,
391,1353,,,
3248,324,,,
3948,1522,,,
1721,1472,,,
3478,1696,,,
1714,434,,,
2555,1697,,,
1419,33,,,
4320,901,,,
4225,945,,,
4039,1549,,,
3353,1629,,,
201,1851,,,
2641,1367,,,
2706,1227,,,
183,1557,,,
2539,187,,,
1158,102,,,
1166,14,,,
989,853,,,
3820,538,,,
492,537,,,
2200,1716,,,
3544,1857,,,
652,425,,,
3367,1610,,,
3714,653,,,
249,956,,,
3415,597,,,
3277,1783,,,
1727,988,,,
1567,308,,,
513,641,,,
584,1861,,,
3374,119,,,
1366,330,,,
124,815,,,
3980,1923,,,
1607,1499,,,
1487,799,,,
4269,1113,,,
671,1739,,,
4500,1117,,,
1339,1982,,,
4114,1881,,,
1006,1243,,,
1291,328,,,
3512,282,,,
2708,667,,,
1711,1802,,,
1957,1487,,,
3889,774,,,
758,1292,,,
3838,271,,,
50,1953,,,
4478,1256,,,
3547,904,,,
2583,736,,,
2201,591,,,
1439,1244,,,
3399,554,,,
2448,1903,,,
1323,360,,,
253,798,,,
1730,251,,,
4492,1254,,,
1966,883,,,
730,1273,,,
1991,1011,,,
2741,1391,,,
2537,897,,,
161,1438,,,
947,1076,,,
2367,1838,,,
3009,1553,,,
3511,49,,,
3771,1743,,,
224,1372,,,
3190,1757,,,
1506,1745,,,
532,1524,,,
2851,1912,,,
4518,351,,,
3684,377,,,
1592,1180,,,
16,1429,,,
3085,1757,,,
2168,303,,,
4450,350,,,
1362,730,,,
2277,1944,,,
1946,323,,,
4300,503,,,
2331,1004,,,
2058,423,,,
455,1072,,,
1230,1196,,,
632,74,,,
3908,652,,,
4519,1192,,,
936,1120,,,
3475,558,,,
3955,54,,,
4211,129,,,
46,1639,,,
3241,124,,,
3161,1432,,,
2273,1975,,,
1860,1096,,,
955,897,,,
2883,1008,,,
4426,1413,,,
434,1155,,,
863,1328,,,
3184,870,,,
2118,1904,,,
1190,979,,,
4286,1205,,,
781,868,,,
2756,454,,,
12,715,,,
1675,636,,,
3764,1093,,,
389,153,,,
959,1963,,,
3992,1193,,,
456,673,,,
1309,524,,,
3458,687,,,
2502,1389,,,
356,1571,,,
3743,1121,,,
402,32,,,
1707,1640,,,
260,1582,,,
4304,1706,,,
4524,583,,,
263,1582,,,
4341,1589,,,
550,422,,,
3810,1255,,,
1336,1192,,,
3373,310,,,
1260,322,,,
4434,98,,,
1389,385,,,
3478,158,,,
1458,782,,,
2482,1778,,,
2509,870,,,
4417,506,,,
2736,1563,,,
253,521,,,
161,811,,,
3838,1999,,,
1235,1381,,,
4331,759,,,
4258,835,,,
2842,1460,,,
1542,508,,,
3916,1746,,,
2311,1988,,,
745,109,,,
631,693,,,
3514,796,,,
4528,970,,,
18,617,,,
3548,471,,,
942,645,,,
3228,1199,,,
924,496,,,
1438,1144,,,
3961,1015,,,
3406,1993,,,
3287,1222,,,
1110,1852,,,
130,996,,,
277,1229,,,
4449,368,,,
1119,1247,,,
140,912,,,
2014,344,,,
1007,52,,,
3827,1278,,,
476,1268,,,
1469,1893,,,
3533,1910,,,
1632,1164,,,
2219,629,,,
2353,1889,,,
2259,503,,,
1831,1182,,,
2735,443,,,
3200,264,,,
1542,1012,,,
2123,7,,,
2801,1739,,,
4378,380,,,
4064,1462,,,
49,481,,,
681,703,,,
1498,1138,,,
91,1761,,,
2476,1233,,,
1196,506,,,
2501,1933,,,
1361,1058,,,
3136,1604,,,
1803,260,,,
3421,117,,,
155,1522,,,
755,370,,,
1310,779,,,
1869,453,,,
3846,855,,,
3055,805,,,
2085,1569,,,
75,242,,,
1532,188,,,
2233,1114,,,
3786,387,,,
3397,1948,,,
493,484,,,
2096,1066,,,
3160,360,,,
3765,615,,,
6,914,,,
1106,233,,,
2463,533,,,
2032,845,,,
3149,722,,,
2669,1277,,,
1115,664,,,
2586,1075,,,
352,1134,,,
2952,420,,,
2976,1574,,,
1864,1690,,,
3564,888,,,
2146,324,,,
4204,1291,,,
664,70,,,
4469,715,,,
3687,1536,,,
3080,884,,,
2335,469,,,
136,947,,,
2039,64,,,
3356,703,,,
2281,1032,,,
4278,738,,,
1232,73,,,
997,80,,,
2955,250,,,
3789,1446,,,
4180,98,,,
2086,1679,,,
4343,760,,,
3099,156,,,
2318,88,,,
3355,729,,,
3448,1357,,,
1277,675,,,
1657,944,,,
1066,1626,,,
1936,540,,,
3589,770,,,
322,932,,,
3197,804,,,
3382,1123,,,
3888,1812,,,
4437,136,,,
3420,963,,,
2379,1777,,,
618,320,,,
1085,96,,,
3127,1114,,,
2603,1866,,,
4065,275,,,
1461,252,,,
1131,1063,,,
423,1222,,,
2152,573,,,
1560,487,,,
4399,561,,,
3245,1989,,,
1547,1730,,,
1390,1433,,,
3445,898,,,
1080,1098,,,
92,1903,,,
3219,1642,,,
3497,1319,,,
3339,1952,,,
609,1235,,,
3805,1923,,,
3424,151,,,
1484,241,,,
1586,1317,,,
2891,729,,,
3162,266,,,
1294,1069,,,
2079,1900,,,
1806,751,,,
2689,1059,,,
4005,441,,,
3353,1837,,,
4318,376,,,
3892,487,,,
4155,1992,,,
3782,1528,,,
1571,226,,,
3121,1977,,,
3639,436,,,
103,1332,,,
2525,1768,,,
1018,1067,,,
2072,973,,,
2137,961,,,
4405,1268,,,
1448,874,,,
409,1680,,,
4389,809,,,
2109,954,,,
2072,301,,,
802,673,,,
2746,372,,,
1678,1843,,,
4428,365,,,
1590,959,,,
709,583,,,
1298,411,,,
1057,857,,,
3376,6,,,
82,1158,,,
246,92,,,
37,141,,,
557,1677,,,
2429,567,,,
2495,1079,,,
416,1341,,,
3912,1078,,,
3346,372,,,
1231,805,,,
564,1774,,,
2558,379,,,
1902,1571,,,
283,331,,,
2384,837,,,
593,438,,,
1826,865,,,
2520,1890,,,
991,1225,,,
139,1906,,,
1712,659,,,
4333,888,,,
4158,574,,,
2696,153,,,
1277,1277,,,
4559,1505,,,
3943,594,,,
1110,1234,,,
278,539,,,
4531,153,,,
3647,381,,,
2744,1942,,,
3219,167,,,
2492,901,,,
1340,482,,,
1136,181,,,
2490,346,,,
2764,206,,,
1269,934,,,
466,1012,,,
4350,504,,,
1532,387,,,
1959,20,,,
2825,1141,,,
1947,458,,,
259,1779,,,
4064,217,,,
3578,1615,,,
3591,451,,,
858,396,,,
2189,1179,,,
3361,279,,,
1049,879,,,
284,1691,,,
3103,1949,,,
3374,1457,,,
4479,166,,,
1104,1720,,,
36,379,,,
714,1011,,,
3975,19,,,
3057,1228,,,
2063,1288,,,
23,615,,,
3762,1771,,,
3426,1355,,,
3431,559,,,
843,181,,,
4414,41,,,
3612,499,,,
2795,266,,,
4028,1979,,,
1282,1843,,,
2435,1779,,,
56,879,,,
2597,568,,,
2079,1230,,,
2578,543,,,
4116,1474,,,
2161,277,,,
1010,1940,,,
2667,957,,,
1891,1923,,,
608,1073,,,
1628,1668,,,
4044,1344,,,
2648,1392,,,
3394,1826,,,
813,273,,,
106,1635,,,
434,1574,,,
4162,875,,,
4112,56,,,
4159,1296,,,
1647,1890,,,
1422,723,,,
614,1354,,,
4163,1030,,,
2932,1527,,,
521,30,,,
1893,1566,,,
3515,391,,,
722,1555,,,
1504,812,,,
377,790,,,
1229,1770,,,
2797,1653,,,
595,901,,,
1663,523,,,
4325,953,,,
4062,867,,,
1622,319,,,
1761,671,,,
3855,1186,,,
338,374,,,
1592,1628,,,
2502,142,,,
1542,470,,,
2465,1224,,,
2604,1488,,,
2307,778,,,
3762,1500,,,
2404,542,,,
0,1446,,,
2272,1525,,,
4138,1597,,,
215,724,,,
3723,1951,,,
4484,182,,,
3489,1044,,,
1079,746,,,
1891,1150,,,
2644,405,,,
551,77,,,
43,209,,,
3946,612,,,
3469,30,,,
2695,1415,,,
639,705,,,
598,89,,,
3952,1726,,,
286,376,,,
2997,166,,,
753,1081,,,
4054,794,,,
2003,1965,,,
1396,721,,,
4514,1731,,,
2911,1610,,,
658,295,,,
2248,34,,,
2950,134,,,
3217,514,,,
1615,1062,,,
2145,1512,,,
310,1431,,,
615,1031,,,
2969,1445,,,
4268,1665,,,
12,426,,,
2888,622,,,
2905,234,,,
4568,1034,,,
663,306,,,
800,1164,,,
2692,841,,,
3790,1499,,,
2185,1690,,,
2275,803,,,
3291,1400,,,
3068,193,,,
2087,1465,,,
981,488,,,
3341,1582,,,
393,708,,,
4126,667,,,
3966,185,,,
22,1189,,,
424,570,,,
2391,458,,,
94,1732,,,
2062,347,,,
105,1430,,,
2612,1824,,,
2675,820,,,
2615,440,,,
983,796,,,
4526,593,,,
2317,1411,,,
154,286,,,
2085,1578,,,
1255,61,,,
1494,1903,,,
683,254,,,
4526,1462,,,
202,905,,,
1753,545,,,
3209,1291,,,
3302,460,,,
1344,1717,,,
334,1518,,,
2001,165,,,
4309,1163,,,
3118,885,,,
4563,612,,,
3349,1833,,,
2337,1847,,,
176,1033,,,
3731,783,,,
4481,23,,,
4533,1848,,,
104,845,,,
1271,622,,,
3286,347,,,
2698,1173,,,
1320,1550,,,
2834,1812,,,
759,1070,,,
3205,1198,,,
2369,1315,,,
3668,1180,,,
1733,964,,,
1708,1934,,,
1985,1687,,,
2873,974,,,
3502,894,,,
1108,1139,,,
1678,921,,,
465,1041,,,
1592,1562,,,
3929,839,,,
2516,856,,,
2211,1275,,,
173,709,,,
4220,1258,,,
4254,1904,,,
448,273,,,
3623,1817,,,
4088,923,,,
357,235,,,
4241,382,,,
4051,867,,,
357,40,,,
1410,1736,,,
344,311,,,
985,1073,,,
777,521,,,
4536,1999,,,
2366,1666,,,
661,1075,,,
770,1428,,,
1675,283,,,
1218,1059,,,
3269,1735,,,
3175,1400,,,
841,83,,,
807,791,,,
2812,1172,,,
4505,1286,,,
2312,1104,,,
2839,1154,,,
394,1306,,,
2876,1089,,,
1367,853,,,
3349,1842,,,
1564,464,,,
1000,1619,,,
934,1641,,,
3382,1898,,,
271,726,,,
2476,1802,,,
3815,650,,,
1333,445,,,
1230,1907,,,
151,1504,,,
2630,324,,,
1894,1827,,,
3945,1746,,,
58,1631,,,
3993,782,,,
4004,1576,,,
2287,86,,,
3048,147,,,
2336,730,,,
2485,521,,,
4028,1230,,,
475,1365,,,
4461,507,,,
1154,325,,,
1649,1866,,,
670,983,,,
3722,1627,,,
532,1763,,,
2426,1247,,,
3274,1868,,,
615,1947,,,
2843,788,,,
2045,1658,,,
2284,429,,,
3533,985,,,
4076,349,,,
3250,945,,,
3424,24,,,
1109,1142,,,
3417,1812,,,
1508,581,,,
2082,57,,,
2740,1410,,,
3153,1018,,,
23,579,,,
3047,1208,,,
1946,1826,,,
114,333,,,
1156,1050,,,
3224,619,,,
618,18,,,
4484,1457,,,
2526,1425,,,
137,1900,,,
1088,680,,,
3137,184,,,
4078,446,,,
3761,1323,,,
49,1633,,,
1812,1262,,,
3256,1966,,,
4336,765,,,
3366,446,,,
406,335,,,
2773,1298,,,
434,1642,,,
3299,1682,,,
1983,1897,,,
348,766,,,
3323,1595,,,
3320,591,,,
2002,832,,,
3640,863,,,
70,324,,,
3111,1769,,,
369,484,,,
1084,726,,,
4453,1065,,,
735,1883,,,
3598,336,,,
2231,440,,,
67,462,,,
1012,734,,,
91,1710,,,
1814,1861,,,
367,881,,,
992,171,,,
1383,718,,,
492,870,,,
1990,526,,,
241,1404,,,
1200,1884,,,
3060,950,,,
1134,1223,,,
195,1012,,,
2200,539,,,
2843,922,,,
1326,138,,,
1677,1982,,,
3859,666,,,
3112,816,,,
3921,1206,,,
3075,1686,,,
1939,583,,,
940,969,,,
1565,1870,,,
3291,1785,,,
349,949,,,
415,1137,,,
4474,1758,,,
3610,634,,,
360,1396,,,
1116,178,,,
3887,1728,,,
2926,180,,,
4135,1122,,,
2476,1923,,,
2698,917,,,
2162,1002,,,
2293,126,,,
1149,1536,,,
367,1608,,,
2676,318,,,
2397,1444,,,
2361,1063,,,
2393,771,,,
2763,40,,,
1888,1049,,,
4310,44,,,
759,1405,,,
1043,347,,,
136,1311,,,
1013,283,,,
3265,1207,,,
2918,138,,,
2939,591,,,
4440,1749,,,
1773,55,,,
2377,559,,,
2373,1803,,,
2769,1366,,,
3339,1644,,,
3406,1991,,,
1316,354,,,
1408,463,,,
3112,261,,,
1253,657,,,
1034,1448,,,
4138,600,,,
4152,1432,,,
439,0,,,
2641,1111,,,
3417,1069,,,
3186,1445,,,
101,533,,,
1969,182,,,
3425,1643,,,
860,490,,,
3523,420,,,
1170,1099,,,
2597,178,,,
4544,1248,,,
3548,1738,,,
255,1438,,,
3755,240,,,
87,1927,,,
2485,1654,,,
3765,1468,,,
1294,111,,,
3536,1274,,,
3406,1322,,,
134,1040,,,
1099,1199,,,
1650,764,,,
2963,1733,,,
527,1093,,,
3069,1972,,,
4227,1188,,,
3063,472,,,
227,1907,,,
595,1298,,,
3141,381,,,
1669,1480,,,
36,1294,,,
569,365,,,
3701,432,,,
1932,1474,,,
756,745,,,
3549,1467,,,
4169,1133,,,
787,1213,,,
2651,164,,,
3550,912,,,
452,1455,,,
2909,1372,,,
4417,203,,,
3691,613,,,
518,1489,,,
3132,952,,,
1081,1408,,,
1503,1205,,,
2144,1275,,,
2535,450,,,
629,1196,,,
1754,1622,,,
2057,1377,,,
2738,37,,,
2580,521,,,
3710,1205,,,
2225,1822,,,
474,1849,,,
3148,1784,,,
2216,791,,,
3064,1855,,,
1793,880,,,
814,634,,,
2683,600,,,
3921,826,,,
456,929,,,
2678,1276,,,
3860,1475,,,
1032,1426,,,
670,1381,,,
4401,1231,,,
4458,1388,,,
3337,986,,,
3646,1526,,,
2519,950,,,
3394,330,,,
1801,1899,,,
3604,931,,,
2769,122,,,
3257,1329,,,
1032,531,,,
1971,1523,,,
1634,345,,,
2703,787,,,
4151,989,,,
2213,558,,,
3858,1637,,,
3321,1593,,,
58,24,,,
3931,1621,,,
412,1047,,,
1558,125,,,
2037,984,,,
4012,17,,,
3976,1213,,,
744,179,,,
4547,277,,,
2225,701,,,
2049,1708,,,
50,318,,,
841,112,,,
1556,1567,,,
1375,502,,,
214,384,,,
3018,1813,,,
3627,1939,,,
4100,1877,,,
2029,338,,,
1820,898,,,
1590,1879,,,
1205,159,,,
4018,1270,,,
1784,542,,,
1117,1772,,,
1764,816,,,
3396,639,,,
2425,227,,,
2173,584,,,
334,1732,,,
1560,1299,,,
1118,1616,,,
2702,958,,,
2013,1774,,,
1374,1219,,,
3311,1372,,,
3860,703,,,
3154,1285,,,
1567,520,,,
2166,1352,,,
1386,1927,,,
3685,168,,,
3971,301,,,
1986,126,,,
1337,1199,,,
1877,1328,,,
4487,431,,,
2836,1188,,,
1180,414,,,
392,68,,,
1146,794,,,
1998,145,,,
1529,1522,,,
181,1934,,,
787,1745,,,
2108,1168,,,
1,235,,,
547,868,,,
3550,1470,,,
1584,1208,,,
1912,424,,,
1469,1164,,,
4330,1515,,,
2339,1181,,,
2460,1357,,,
1160,295,,,
1781,1796,,,
2490,1545,,,
4149,758,,,
592,511,,,
4406,595,,,
1252,1707,,,
76,556,,,
4053,1966,,,
2779,1978,,,
2693,874,,,
705,1037,,,
2753,1227,,,
2254,529,,,
2869,1440,,,
1063,131,,,
3263,409,,,
483,14,,,
3712,1029,,,
2714,1243,,,
3660,1888,,,
582,1021,,,
1692,633,,,
1855,67,,,
1042,1711,,,
247,167,,,
31,1433,,,
3299,1289,,,
2385,539,,,
2062,769,,,
1790,1008,,,
1297,1880,,,
1546,127,,,
3628,78,,,
1262,1790,,,
1076,201,,,
4133,1204,,,
3769,1703,,,
3921,337,,,
3916,652,,,
1831,1214,,,
1709,396,,,
632,1556,,,
3474,582,,,
4246,1175,,,
283,570,,,
3342,480,,,
3370,1248,,,
2505,676,,,
4010,1917,,,
237,416,,,
3715,1478,,,
28,1882,,,
1739,515,,,
3032,1079,,,
439,459,,,
1996,1668,,,
3174,1384,,,
289,1723,,,
2810,1352,,,
2627,493,,,
1421,1173,,,
4223,42,,,
2552,228,,,
1134,1502,,,
2413,204,,,
711,958,,,
315,723,,,
3967,230,,,
2495,1422,,,
450,26,,,
1109,1241,,,
4161,493,,,
2267,19,,,
155,427,,,
3643,838,,,
3969,1714,,,
3077,288,,,
4247,978,,,
1400,1888,,,
3590,1123,,,
3803,1526,,,
3525,597,,,
1155,564,,,
3114,550,,,
20,612,,,
3604,1179,,,
1341,702,,,
115,1427,,,
335,1264,,,
2056,272,,,
3396,54,,,
1601,952,,,
4264,818,,,
2993,622,,,
3385,282,,,
2200,1892,,,
3452,1906,,,
595,751,,,
2371,1341,,,
3756,1127,,,
2241,1994,,,
2642,1869,,,
4074,722,,,
1752,190,,,
876,1015,,,
4384,1780,,,
1825,548,,,
4063,981,,,
4543,1958,,,
2330,655,,,
649,340,,,
2161,1289,,,
4245,723,,,
3584,54,,,
288,839,,,
2642,732,,,
2630,1055,,,
119,342,,,
2366,788,,,
1740,1913,,,
1198,1857,,,
3497,1202,,,
3661,1581,,,
2488,105,,,
1815,1920,,,
1070,84,,,
1105,1047,,,
1865,1802,,,
2158,107,,,
3196,224,,,
850,1717,,,
1096,1844,,,
845,1904,,,
1316,1169,,,
4476,1467,,,
626,80,,,
875,361,,,
2764,845,,,
2418,1161,,,
2847,770,,,
1912,853,,,
2109,1108,,,
136,1205,,,
34,519,,,
614,672,,,
1530,1055,,,
3778,971,,,
3665,598,,,
1370,547,,,
1153,380,,,
1619,1840,,,
4454,1632,,,
2551,1401,,,
4175,153,,,
2518,37,,,
1448,170,,,
1355,1469,,,
2860,1175,,,
3336,163,,,
3867,1910,,,
4227,1999,,,
4124,1287,,,
538,1342,,,
4306,1296,,,
4204,527,,,
4415,788,,,
1185,1366,,,
1080,371,,,
1719,1841,,,
3776,1981,,,
4411,464,,,
4052,726,,,
484,1884,,,
2766,1607,,,
2433,1470,,,
565,665,,,
3254,438,,,
4380,338,,,
415,67,,,
3224,1505,,,
646,437,,,
1677,247,,,
2142,1211,,,
3104,886,,,
3362,548,,,
2566,954,,,
3921,1592,,,
4500,649,,,
2273,947,,,
3283,864,,,
205,1076,,,
2722,1346,,,
4322,1546,,,
3593,1057,,,
3723,112,,,
2259,776,,,
3244,1789,,,
1617,615,,,
4543,152,,,
2025,731,,,
31,202,,,
3731,69,,,
1293,469,,,
